	x	y	z
0	-3.123724119076292	-0.006912185738883527	-5.179507673071351e-09
1	-2.9687021489634717	-0.9718577127654148	-1.3336962098033179e-09
2	-2.523082895134057	-1.8416709535739963	8.895752824728357e-09
3	-1.8304868758362824	-2.5312088110963558	-9.170162828840297e-09
4	-0.9587099272520327	-2.9729739997286035	1.5865598649565505e-08
5	0.006912186958390331	-3.123724074275098	-1.300915569261066e-08
6	0.9718576837420996	-2.9687020328553304	5.997372044822595e-09
7	1.8416709717575126	-2.523083048451782	-1.4873803550997627e-08
8	2.5312087750594183	-1.8304868015659745	8.962125505299724e-09
9	2.9729739889800757	-0.9587099533612673	-4.704386013850684e-09
10	3.123724119076292	0.006912185738883082	5.179507648091334e-09
11	2.9687021489634717	0.9718577127654148	1.3336962125788753e-09
12	2.523082895134057	1.8416709535739963	-8.895752821952799e-09
13	1.8304868758362824	2.5312088110963558	9.170162831615855e-09
14	0.9587099272520327	2.9729739997286035	-1.586559864678995e-08
15	-0.006912186958390243	3.123724074275098	1.3009155695386219e-08
16	-0.9718576837420996	2.9687020328553304	-5.997372042047037e-09
17	-1.8416709717575126	2.523083048451782	1.4873803553773185e-08
18	-2.5312087750594183	1.8304868015659745	-8.962125502524166e-09
19	-2.9729739889800757	0.9587099533612673	4.704386016626242e-09
20	-3.0290048453029597	-0.019845590194725427	0.6830376777323333
21	-2.8746870864216625	-0.9557824536117813	0.6749328310204535
22	-2.438974899229396	-1.7981606962039418	0.6546505295998281
23	-1.7645190869462803	-2.464522528373372	0.6241760718786323
24	-0.9173396712057411	-2.8896395836882287	0.5864926033197572
25	0.019635295101206415	-3.031898580706282	0.5452887226914069
26	0.954688225633355	-2.877374334727075	0.5045978930150021
27	1.7962896735644758	-2.441192638881364	0.46840308243411893
28	2.462057767032991	-1.7660498563525484	0.4402473826185928
29	2.8868223512569484	-0.9180338995666246	0.42288683698100366
30	3.0290046922177742	0.01984558864421774	0.4180208340065209
31	2.8746871727458334	0.9557824989629049	0.42612566611033853
32	2.438974984358968	1.7981606793000744	0.4464079912750398
33	1.7645190536478035	2.4645225132027706	0.47688242887927046
34	0.917339696126903	2.8896395654448424	0.5145659297169893
35	-0.01963529470762229	3.0318985669336467	0.5557697647237841
36	-0.9546882000492692	2.8773743179544566	0.5964606252081702
37	-1.7962895884349033	2.441192621977497	0.6326554384407489
38	-2.462057680577571	1.7660498423902173	0.6608111086291268
39	-2.886822266258625	0.918033941976212	0.6781716897769365
40	-2.867476037854436	-0.0453331172881635	1.4789910973727
41	-2.7120127644370573	-0.9516500378298798	1.4538371460874322
42	-2.2863540542532466	-1.7649687612513385	1.3943465805557964
43	-1.632166371920724	-2.4056761218255076	1.3063429811789944
44	-0.813486496431093	-2.8110552712166084	1.1984405618117884
45	0.08954770288536107	-2.9414247065930326	1.0812017377861114
46	0.988540915258063	-2.784023022323212	0.9661024757700016
47	1.7954933942771716	-2.354257729901703	0.8644096884903837
48	2.431415102279549	-1.6941974197289178	0.7860776267596877
49	2.834057419164616	-0.868453323911859	0.7387739797211306
50	2.9640072163025932	0.04214507437795413	0.7271292920029779
51	2.8085437047688924	0.948461965787939	0.7522832297399277
52	2.38288499697428	1.7617808137193798	0.811773747783412
53	1.7286974337327299	2.402488174031051	0.8997773524636049
54	0.9100174986976123	2.8078673235534004	1.0076797691791153
55	0.006983273330007773	2.938236758987246	1.1249185920446756
56	-0.8920099725370305	2.7808350747912534	1.2400178525692065
57	-1.698962451556139	2.3510697823697444	1.3417106398488245
58	-2.334884162210212	1.6910094663138866	1.420042760833817
59	-2.737526478832781	0.8652652518699183	1.4673463961062294
60	-2.6448213938410383	-0.07011570931133593	2.2393255713681834
61	-2.491226559902719	-0.9469187588197645	2.196430717636783
62	-2.0797949865683414	-1.7316400204759097	2.1007676161489672
63	-1.4508003752484055	-2.347465792353862	1.9617010195381483
64	-0.665813141008383	-2.7341142391537248	1.7928430803889992
65	0.19832656838436238	-2.8537379986898306	1.6107233899412732
66	1.0570309064942933	-2.6946272142793886	1.433168719327292
67	1.8262436976486591	-2.272356990712254	1.277559557420349
68	2.430669331540346	-1.628261639698822	1.1591278389653124
69	2.811142130678725	-0.8253901712367645	1.0894666425657349
70	2.9304189091890382	0.05766700301916378	1.0753947285175065
71	2.776824067164384	0.9344700941918298	1.1182897658948685
72	2.3653923826941194	1.7191913737596904	1.2139526843164041
73	1.7363977663332906	2.335017015244589	1.353019387669671
74	0.9514106564876318	2.721665473548098	1.5218772136136183
75	0.08727090243577167	2.8412892331826405	1.7039969020725727
76	-0.7714333910150444	2.6821784486737617	1.8815515746753255
77	-1.5406463065637743	2.25990821360298	2.0371608497874703
78	-2.1450718216269857	1.6158129809539599	2.155592585312043
79	-2.5255446207653653	0.8129415124919025	2.2252537817116202
80	-2.372311841029489	-0.09510199814323193	2.9590430728503523
81	-2.223457664510106	-0.9425159307012883	2.899054950819884
82	-1.8295156515512807	-1.6991626290396218	2.7719256483029397
83	-1.2290471356089911	-2.290976185390598	2.5900990676322557
84	-0.48083042327693376	-2.6600257100635383	2.3713739816036
85	0.3418938544553815	-2.7701863221824463	2.137160744743798
86	1.1585917836438941	-2.610674323579433	1.910385484761224
87	1.8893192183909902	-2.1971042572340247	1.713246711565632
88	2.4625475749039443	-1.569959002407886	1.565041903030652
89	2.8221651500530793	-0.7906279714656526	1.4802781490493755
90	2.93297006834155	0.06460245888223821	1.467252807704324
91	2.784115891822167	0.9120163914402946	1.5272409297347926
92	2.390173873559951	1.6686630780124831	1.6543703507603298
93	1.7897053629210524	2.260476646129604	1.8361968129224209
94	1.0414885910435083	2.6295261709337936	2.054921896299381
95	0.21876430270441144	2.7396867595204117	2.289135370176369
96	-0.5979335861045763	2.580174784384064	2.5159103944676047
97	-1.32866099638232	2.1666047062068863	2.7130492874976375
98	-1.9018893528952738	1.5394594513807476	2.8612540960326176
99	-2.261506922741018	0.7601284322046591	2.946017731505301
100	-2.0618005955226333	-0.1214920739334421	3.6372757623987337
101	-1.9199975237407756	-0.9396404206920539	3.561831377091586
102	-1.5455757438244158	-1.6687378365213152	3.4088868569940582
103	-0.9751864005239002	-2.2374151477006308	3.1934136613145174
104	-0.264663049061978	-2.590006376960793	2.9365036067188948
105	0.5164432534142229	-2.6919972454585728	2.6633049383816045
106	1.291672443502499	-2.5334043743470653	2.4005603740848107
107	1.9851396604635796	-2.1297517324023665	2.17398896937553
108	2.5289632804696613	-1.5205518517905794	2.005769071560214
109	2.8699103868363864	-0.7654373618559787	1.9123676355974994
110	2.974606546648015	0.06167586657141152	1.9029268977939418
111	2.832803588719364	0.8798241716446532	1.978371403971537
112	2.458381808934253	1.6089215281604596	2.1313159181859924
113	1.8879923412393735	2.1775988278361282	2.346789227070735
114	1.177469015270605	2.530190080595768	2.603699045312096
115	0.3963627574535191	2.6321809489951113	2.8768977156381577
116	-0.3788663985824238	2.4735880542528776	3.1396425189409087
117	-1.0723335305048645	2.069935435676407	3.366213689947623
118	-1.616157329147406	1.4607355554583668	3.5344335798078528
119	-1.9571044409487715	0.7056211130710759	3.6278351401622326
120	-1.7245119953287358	-0.15061503328384998	4.276024132118667
121	-1.591319399971393	-0.939606942244177	4.187328666275853
122	-1.2372129751659457	-1.641643407254086	4.014502392741222
123	-0.6968550367245901	-2.1880042381086224	3.774463809381532
124	-0.023139695015031318	-2.5252080178844833	3.490709038999812
125	0.7179850957326682	-2.6202465421639247	3.1910140854181908
126	1.4539729938227253	-2.4638169797064453	2.904715061421436
127	2.112780215888008	-2.0712315481656387	2.659837065555178
128	2.629918315653304	-1.4809195923078875	2.4803503405897134
129	2.954765826707923	-0.7506647296399677	2.383824391827999
130	3.0555249406795606	0.04805052084309107	2.3797079710397715
131	2.9223322154932143	0.8370424658470811	2.468403674479452
132	2.5682258015570465	1.5390788357623706	2.641229699230753
133	2.027868041752151	2.08543966622316	2.881268290545529
134	1.3541525958379905	2.4226434462287063	3.165023056286782
