	x	y	z
0	-3.2243272152619618	-2.752334422332136e-05	5.784717306215269e-12
1	-3.066509036521243	-0.9963981086615393	-1.5214921015415592e-09
2	-2.6085193548396957	-1.8952342631769667	6.432580941714389e-10
3	-1.8951897711444143	-2.6085517808990564	-7.299741757511579e-10
4	-0.9963457597547547	-3.0665259877543676	2.4969071213088866e-09
5	2.7523345166182515e-05	-3.2243272217655763	-1.0935245175871076e-09
6	0.9963981094188694	-3.066508976887224	-5.823653283532664e-09
7	1.895234249251711	-2.6085194249531845	-5.9106886372949855e-09
8	2.6085516699891693	-1.8951897294126157	-3.210357499795395e-10
9	3.066525912797654	-0.9963457562082898	-5.494180059874824e-10
10	3.2243272152619618	2.7523344222883528e-05	-5.78473877341816e-12
11	3.066509036521243	0.9963981086615393	1.521492103926804e-09
12	2.6085193548396957	1.8952342631769667	-6.432580917861939e-10
13	1.8951897711444143	2.6085517808990564	7.299741781364028e-10
14	0.9963457597547549	3.0665259877543676	-2.4969071189236418e-09
15	-2.7523345166004882e-05	3.2243272217655763	1.0935245199723524e-09
16	-0.9963981094188692	3.066508976887224	5.8236532859179086e-09
17	-1.895234249251711	2.6085194249531845	5.91068863968023e-09
18	-2.6085516699891693	1.8951897294126157	3.2103575236478436e-10
19	-3.066525912797654	0.9963457562082898	5.494180083727274e-10
20	-3.1310623633968198	-8.011328544880314e-05	0.6255428710419463
21	-2.9777924706250385	-0.9676276705804402	0.6254778813167571
22	-2.5330354735674674	-1.8404571628836648	0.6253331414330008
23	-1.840327432195919	-2.533129776255449	0.6251227493872704
24	-0.9674752728622352	-2.977841959826543	0.6248673062293401
25	8.009273761189166e-05	-3.1310624212034432	0.6245918456481349
26	0.9676275987319747	-2.9777924469947012	0.6243232895411474
27	1.8404569923652114	-2.533035595627354	0.6240879413601345
28	2.533129622164121	-1.8403275382658062	0.6239089146039
29	2.9778418775523035	-0.9674752890359375	0.6238036242546522
30	3.131062204103984	8.011389394851785e-05	0.6237823912983366
31	2.9777923113318225	0.967627715810431	0.6238473837298102
32	2.533035552693329	1.8404571486163028	0.6239921200722381
33	1.8403273921041141	2.533129760184913	0.6242025418321027
34	0.9674752923834544	2.977841945559689	0.624457955259136
35	-8.009276071962449e-05	3.131062405132566	0.6247334455825068
36	-0.9676276388153978	2.977792432728355	0.6250019719305662
37	-1.8404570324402536	2.5330355831651974	0.6252372903639195
38	-2.533129781456829	1.8403275240004757	0.625416346834288
39	-2.97784203684552	0.9674753342659284	0.625521640791915
40	-3.0374451157726075	-0.00020949583828895835	1.2518846529539143
41	-2.888708942844515	-0.9389316876701084	1.251674415826749
42	-2.457171236487	-1.7857474588335924	1.2512340874019783
43	-1.785074308021291	-2.4577645448544296	1.2506066466950756
44	-0.9382073164421234	-2.889201457807357	1.2498537049490182
45	0.0005322456774499544	-3.0378257478092925	1.2490488916770892
46	0.9392541009207972	-2.8890894366267506	1.248270931525561
47	1.7860695937520539	-2.4575514648987085	1.2475959831498507
48	2.4580866261898273	-1.7854541785596336	1.2470902500923438
49	2.8895233259106035	-0.9385869149154444	1.2468030245396449
50	3.038147655612396	0.0001530151326730482	1.2467626441386728
51	2.8894112442663675	0.9388751325973721	1.2469728766883135
52	2.4578737763274225	1.7856909037588244	1.247413205180135
53	1.7857767286514126	2.45770810877132	1.2480406530702708
54	0.938909796678919	2.889144783742454	1.2487935803995742
55	0.00017019165826985175	3.037769311726041	1.249598408092955
56	-0.9385516802886438	2.8890327625623553	1.2503763538062687
57	-1.7853671731219323	2.4574950288155994	1.2510513166154955
58	-2.4573840863494048	1.785397623484866	1.2515570424897695
59	-2.8888207860701813	0.9385303598406767	1.2518442680424684
60	-2.943476408505101	-0.00038884375470080065	1.8781159582772877
61	-2.7992758537656464	-0.9102859373427626	1.87772845021066
62	-2.3809595787118942	-1.7310889024167515	1.8769741448935546
63	-1.7294753120874222	-2.3824519609569976	1.8759268172703527
64	-0.9085948627841987	-2.800615096633833	1.8746891842390068
65	0.0013283180230929227	-2.944645585445838	1.8733822831669398
66	0.9112245452487487	-2.8004445832258953	1.8721338722196055
67	1.7320269584776173	-2.382127631428325	1.8710664279818527
68	2.3833895715186766	-1.7306424885081308	1.8702841850516467
69	2.80155237073934	-0.9097611464938207	1.8698639336114258
70	2.9455828374380513	0.0001629500319376285	1.869846781555862
71	2.801382521116786	0.9100600882394592	1.8702342923958248
72	2.3830662460635414	1.7308629938181266	1.8709885941045512
73	1.7315818602633102	2.382226059576147	1.8720358027035893
74	0.9107013513554445	2.8003891952534903	1.8732734357181726
75	0.0007782060212992328	2.944419676848434	1.8745804557908634
76	-0.9091180567110283	2.800218674628794	1.875828866728212
77	-1.7299204103352543	2.3819017228307158	1.8768963109827275
78	-2.381282904133504	1.7304165871262642	1.8776784349558207
79	-2.799445941773245	0.9095353046093071	1.87809868993737
80	-2.8491567178725363	-0.000646252069224542	2.504233948350417
81	-2.709494157645391	-0.881718559201953	2.503641203532719
82	-2.304401217171129	-1.6765097487927263	2.502558407451511
83	-1.6735315197933454	-2.307219984176076	2.5010913581892966
84	-0.8786387494703503	-2.712111203803863	2.499383968640523
85	0.0024674190934370196	-2.8515498253401184	2.4976029279595666
86	0.8835381535206674	-2.7118862611994623	2.4959231096204095
87	1.67832813008395	-2.306792112564209	2.4945083248909667
88	2.309037740685283	-1.6759208387390143	2.4934977168758024
89	2.7139287724505707	-0.8810262496739812	2.492989653071546
90	2.8533677495531573	8.169725986859343e-05	2.4930340473585253
91	2.7137051893262654	0.8811539746449363	2.493626790372034
92	2.3086122488520044	1.6759451642357097	2.494709586453242
93	1.6777425514742206	2.3066553996190597	2.4961766357154564
94	0.8828497215465835	2.7115466192473536	2.497884025247467
95	0.0017435285355794994	2.8509852407838174	2.499665065921548
96	-0.8793272410490766	2.7113216766434616	2.501344884250818
97	-1.6741172176123598	2.306227528008208	2.5027596689802607
98	-2.3048267090044074	1.6753562541819977	2.5037702770289507
99	-2.7097177407696953	0.8804616651169646	2.504278340833207
100	-2.7544869970744243	-0.0010097966696573592	3.130236084109384
101	-2.6193648088255337	-0.8532575919024824	3.129414199550509
102	-2.2274975840534563	-1.6220377771524344	3.1279919972855095
103	-1.617244125845923	-2.2320968337551337	3.126108709032974
104	-0.8483401717438476	-2.623718114029046	3.123948401584846
105	0.003948435929277021	-2.7585666436074936	3.121722492840032
106	0.8561938496690431	-2.623442812476827	3.119649106183416
107	1.6249722711567907	-2.2315731997204584	3.1179313034652187
108	2.235030416454874	-1.621317073400121	3.116737038891369
109	2.6266515763337286	-0.8524103424950704	3.1161830155746086
110	2.761500961384659	-0.00011893453540141958	3.1163238061988556
111	2.6263787732025645	0.8521289048786009	3.117145454580643
112	2.2345115484309956	1.6209090306332317	3.1185676532372635
113	1.6242579709461107	2.230968191794073	3.1204511866543085
114	0.8553540764486778	2.622589472067477	3.1226114941191994
115	0.0030654347822805647	2.7574380016462143	3.124837402854453
116	-0.8491799448971621	2.622314184948775	3.1269105515393525
117	-1.617958426056603	2.2304445577593977	3.128628592222064
118	-2.2280166905629555	1.620188312449433	3.12982284954563
119	-2.6196376120237486	0.8512816410376725	3.13037687653782
120	-2.659468676215418	-0.0015074563195224054	3.7561200711031555
121	-2.528889000201548	-0.8249309839735125	3.7550494451338743
122	-2.1502496348750695	-1.5677011597465769	3.7532806100422307
