289.870000	407.600000	1244.700000
265.430000	425.920000	1253.900000
249.520000	444.950000	1233.400000
244.170000	456.710000	1203.100000
244.640000	471.530000	1174.000000
256.190000	491.390000	1150.100000
262.520000	519.680000	1136.800000
266.270000	546.580000	1121.700000
278.440000	574.510000	1114.700000
307.560000	587.850000	1111.100000
338.770000	597.080000	1114.500000
363.920000	617.150000	1121.800000
390.460000	630.950000	1131.200000
421.850000	632.710000	1141.300000
450.350000	617.770000	1145.200000
463.730000	593.740000	1131.400000
470.250000	630.280000	1135.400000
473.060000	665.580000	1124.500000
480.830000	690.220000	1100.200000
499.100000	689.220000	1068.300000
523.950000	679.250000	1041.500000
555.420000	676.550000	1021.000000
589.730000	675.090000	1006.700000
626.390000	681.350000	1009.100000
660.680000	689.910000	1016.500000
687.880000	700.660000	1036.400000
714.610000	691.270000	1056.700000
723.310000	656.600000	1062.800000
739.490000	631.110000	1084.000000
745.740000	604.430000	1107.200000
732.040000	570.140000	1109.000000
717.580000	537.650000	1096.200000
746.480000	542.340000	1118.400000
783.510000	544.130000	1115.600000
809.170000	537.350000	1091.400000
806.790000	518.050000	1058.700000
799.900000	491.260000	1032.200000
792.910000	460.670000	1010.100000
790.940000	425.900000	998.680000
797.900000	389.580000	995.250000
814.270000	357.070000	996.920000
834.440000	329.130000	1009.400000
821.160000	305.800000	1026.300000
796.950000	288.120000	1048.300000
787.630000	269.130000	1079.700000
768.790000	256.730000	1107.300000
731.550000	262.290000	1103.600000
707.790000	274.460000	1077.100000
719.700000	241.370000	1089.800000
727.640000	208.250000	1085.300000
719.170000	191.420000	1053.200000
703.900000	171.350000	1025.900000
689.030000	139.380000	1016.700000
671.140000	144.970000	993.430000
648.470000	166.930000	973.500000
612.320000	174.440000	971.350000
577.270000	183.670000	968.790000
543.670000	178.950000	984.610000
512.580000	170.360000	1003.500000
485.650000	158.280000	1026.200000
469.530000	145.800000	1056.800000
461.550000	157.410000	1089.600000
459.820000	190.850000	1106.000000
457.450000	228.120000	1108.400000
444.870000	199.500000	1119.500000
414.990000	186.370000	1111.200000
384.490000	196.650000	1100.200000
363.290000	224.010000	1099.300000
339.690000	249.010000	1101.900000
306.770000	257.500000	1103.900000
273.120000	248.560000	1105.500000
257.240000	268.330000	1121.600000
237.470000	290.530000	1138.000000
222.140000	305.440000	1164.500000
214.180000	315.290000	1196.800000
217.730000	328.420000	1228.400000
229.190000	349.140000	1248.700000
248.780000	376.270000	1241.700000
273.680000	396.380000	1228.200000
303.100000	407.930000	1216.500000
274.600000	547.370000	1139.700000
285.370000	548.550000	1156.300000
297.430000	548.780000	1172.000000
311.280000	546.820000	1185.900000
326.390000	543.050000	1197.900000
343.330000	535.180000	1204.400000
360.330000	525.500000	1204.100000
376.440000	517.240000	1198.800000
623.390000	681.030000	1031.500000
619.490000	681.210000	1054.300000
615.700000	676.650000	1076.800000
611.390000	667.200000	1097.600000
606.180000	651.540000	1113.700000
602.540000	637.150000	1124.700000
599.930000	615.790000	1133.300000
599.780000	592.630000	1133.200000
806.550000	393.200000	1016.700000
814.310000	396.330000	1038.700000
817.910000	398.920000	1061.700000
817.730000	401.340000	1085.000000
807.900000	403.260000	1105.800000
790.580000	403.890000	1121.500000
769.070000	403.100000	1130.700000
745.950000	402.390000	1132.900000
607.890000	167.130000	990.460000
602.800000	161.430000	1010.200000
598.120000	160.330000	1031.100000
593.940000	163.250000	1051.600000
590.170000	169.240000	1071.600000
587.190000	179.930000	1089.800000
586.440000	196.000000	1103.300000
589.930000	216.060000	1109.300000
266.090000	266.970000	1138.600000
274.330000	265.920000	1156.100000
284.920000	266.550000	1172.100000
298.000000	268.570000	1186.300000
313.930000	272.380000	1196.300000
332.130000	277.770000	1199.900000
350.400000	283.450000	1197.400000
367.430000	290.320000	1191.500000
326.700000	431.220000	1222.400000
341.620000	461.030000	1216.800000
358.880000	490.090000	1210.000000
289.870000	289.870000	289.870000
397.930000	542.090000	1188.600000
419.520000	563.920000	1172.800000
444.370000	581.290000	1156.300000
289.870000	289.870000	289.870000
497.270000	597.520000	1132.300000
531.770000	599.160000	1132.400000
565.680000	597.600000	1135.200000
289.870000	289.870000	289.870000
632.540000	584.030000	1127.100000
663.740000	571.590000	1119.100000
693.050000	555.400000	1110.900000
289.870000	289.870000	289.870000
727.340000	508.710000	1115.000000
737.440000	475.410000	1127.800000
744.260000	439.770000	1133.300000
289.870000	289.870000	289.870000
742.510000	366.330000	1126.400000
734.310000	331.720000	1114.500000
721.810000	299.690000	1099.400000
289.870000	289.870000	289.870000
685.600000	254.310000	1092.200000
655.290000	238.830000	1098.900000
623.340000	225.720000	1105.700000
289.870000	289.870000	289.870000
555.650000	211.450000	1111.100000
523.080000	213.100000	1114.300000
489.360000	218.770000	1111.100000
289.870000	289.870000	289.870000
436.000000	236.180000	1133.500000
411.330000	250.510000	1154.000000
388.030000	268.300000	1173.500000
289.870000	289.870000	289.870000
347.230000	316.340000	1203.400000
330.580000	345.850000	1212.500000
315.480000	377.060000	1215.600000
289.870000	289.870000	289.870000
403.310000	498.830000	1166.600000
413.460000	488.300000	1122.500000
421.380000	479.830000	1077.700000
421.220000	475.310000	1030.600000
418.950000	471.840000	983.730000
413.930000	469.860000	936.940000
406.250000	470.010000	890.370000
396.790000	472.370000	844.290000
389.030000	474.690000	797.770000
381.450000	478.630000	751.420000
376.240000	481.880000	704.560000
372.930000	485.070000	657.510000
372.390000	487.550000	611.700000
374.690000	489.570000	564.540000
380.860000	490.450000	517.730000
388.850000	491.790000	471.210000
400.090000	493.360000	425.360000
412.980000	494.870000	379.930000
426.810000	496.270000	334.750000
445.670000	494.940000	291.550000
463.700000	494.660000	248.110000
482.960000	493.930000	205.010000
498.120000	497.310000	160.960000
490.150000	512.390000	119.780000
472.250000	530.860000	80.459000
483.660000	519.610000	39.672000
588.600000	567.130000	1102.600000
581.280000	557.560000	1065.300000
573.760000	550.870000	1023.900000
566.400000	544.150000	982.300000
559.210000	534.680000	941.150000
552.540000	526.530000	899.630000
546.460000	521.680000	857.460000
540.790000	517.890000	815.200000
535.290000	513.450000	772.930000
530.350000	512.310000	730.440000
525.810000	512.630000	687.840000
522.730000	514.180000	645.190000
521.780000	513.950000	602.580000
522.280000	515.780000	559.750000
524.140000	516.430000	516.990000
527.730000	514.640000	474.360000
533.290000	510.330000	432.070000
540.650000	505.350000	390.230000
549.830000	498.360000	348.950000
560.550000	492.690000	308.060000
573.550000	493.450000	267.380000
587.530000	491.090000	227.070000
593.000000	498.030000	186.460000
589.050000	527.650000	156.330000
579.770000	546.410000	120.230000
571.070000	543.140000	81.184000
723.080000	402.030000	1100.700000
712.340000	403.400000	1062.300000
703.630000	405.120000	1023.100000
694.720000	406.850000	983.990000
687.280000	408.810000	944.690000
680.790000	410.860000	905.300000
672.940000	412.580000	868.410000
665.610000	414.550000	828.970000
660.500000	416.670000	789.170000
653.630000	418.810000	749.630000
649.310000	421.040000	709.760000
645.930000	423.300000	669.840000
643.900000	425.490000	629.850000
641.860000	428.130000	589.930000
639.780000	431.960000	550.090000
642.140000	434.190000	510.430000
644.840000	437.290000	470.740000
647.400000	439.830000	431.350000
650.070000	441.960000	391.320000
654.550000	443.390000	351.410000
659.150000	445.110000	311.540000
662.840000	447.310000	271.660000
658.980000	450.050000	231.780000
656.660000	452.330000	191.800000
650.930000	455.180000	152.270000
640.170000	456.550000	118.070000
575.460000	251.340000	1094.600000
570.820000	262.850000	1056.000000
563.570000	277.200000	1018.400000
555.870000	288.700000	978.040000
548.180000	300.330000	937.680000
540.980000	312.050000	897.280000
534.290000	322.220000	856.340000
528.120000	331.380000	815.080000
522.210000	336.840000	773.160000
516.790000	342.360000	731.280000
511.890000	349.050000	689.400000
508.680000	355.220000	647.450000
507.850000	362.080000	605.340000
508.230000	367.000000	562.960000
510.490000	372.570000	520.730000
514.270000	378.010000	478.730000
520.790000	385.630000	437.310000
529.480000	394.620000	396.500000
539.770000	404.320000	356.230000
550.890000	413.450000	316.230000
561.940000	417.460000	275.230000
574.680000	419.480000	234.730000
583.460000	419.450000	193.170000
585.630000	397.790000	156.940000
572.560000	377.940000	122.810000
573.620000	381.160000	82.310000
392.740000	312.690000	1160.400000
403.050000	329.620000	1117.800000
407.430000	342.750000	1072.800000
408.000000	353.360000	1027.100000
406.460000	362.790000	980.970000
402.700000	370.830000	934.870000
396.970000	377.580000	888.750000
391.530000	384.120000	842.470000
385.180000	387.060000	795.880000
379.370000	388.590000	749.180000
375.750000	390.350000	702.300000
373.320000	391.190000	655.300000
374.740000	393.660000	608.330000
377.820000	395.480000	561.430000
382.480000	396.380000	514.580000
391.420000	399.550000	468.530000
401.950000	402.000000	423.230000
415.880000	404.980000	378.450000
432.770000	407.270000	334.990000
449.060000	410.640000	290.980000
466.570000	416.840000	247.850000
482.960000	423.000000	204.220000
495.450000	427.030000	159.300000
488.570000	418.130000	114.600000
470.350000	404.390000	74.551000
488.530000	413.140000	37.157000
345.740000	401.780000	1196.600000
362.690000	405.790000	1153.900000
365.520000	409.500000	1106.800000
363.000000	412.760000	1058.900000
358.260000	416.140000	1011.100000
350.950000	419.730000	963.920000
343.770000	423.180000	916.330000
338.200000	425.860000	868.450000
331.500000	428.720000	820.820000
328.130000	431.400000	773.030000
326.440000	434.100000	725.260000
324.320000	436.790000	677.180000
324.880000	439.360000	628.990000
328.390000	441.850000	580.890000
335.550000	444.230000	533.590000
345.260000	446.510000	486.330000
358.140000	448.610000	439.820000
371.380000	450.810000	393.470000
388.990000	452.670000	348.960000
409.490000	455.570000	305.320000
431.130000	458.230000	262.340000
451.790000	460.620000	218.730000
471.010000	462.680000	174.590000
473.380000	465.330000	127.060000
465.740000	466.380000	79.448000
481.050000	471.700000	39.981000
479.220000	556.340000	1122.000000
480.230000	533.780000	1084.600000
475.020000	523.900000	1041.600000
469.240000	517.920000	998.000000
463.390000	513.920000	954.180000
455.830000	512.150000	910.710000
447.620000	513.140000	867.120000
440.260000	515.900000	823.490000
434.110000	519.730000	779.650000
429.280000	522.590000	735.640000
425.470000	525.710000	691.520000
422.940000	527.490000	647.340000
422.190000	528.240000	603.140000
423.420000	530.280000	558.840000
428.230000	530.890000	514.750000
435.740000	529.750000	471.120000
445.370000	528.910000	427.940000
457.230000	527.270000	385.180000
470.820000	523.070000	343.120000
485.760000	517.220000	301.700000
502.020000	511.670000	260.840000
519.490000	506.010000	220.370000
534.290000	507.010000	178.850000
538.530000	527.870000	140.710000
527.280000	549.580000	104.240000
521.730000	538.290000	63.399000
691.430000	508.860000	1093.400000
673.830000	491.780000	1062.000000
661.720000	485.830000	1023.800000
651.640000	483.250000	985.920000
645.200000	485.490000	947.880000
638.450000	487.260000	907.710000
631.890000	488.660000	867.590000
624.800000	488.910000	827.460000
618.380000	489.270000	787.240000
612.790000	489.850000	746.950000
607.990000	490.480000	706.480000
604.410000	491.600000	665.920000
602.000000	493.010000	625.250000
601.640000	495.770000	584.600000
601.080000	496.380000	543.860000
602.480000	497.430000	503.190000
606.210000	498.900000	462.640000
611.770000	497.520000	422.340000
620.950000	494.100000	382.810000
628.520000	490.510000	343.010000
634.540000	487.450000	303.020000
638.280000	484.730000	262.540000
637.030000	480.700000	222.030000
633.210000	482.370000	181.680000
625.050000	488.820000	142.340000
614.720000	503.470000	107.260000
682.660000	304.140000	1082.000000
663.550000	325.330000	1053.300000
650.180000	333.260000	1015.700000
639.690000	337.240000	976.770000
630.670000	339.610000	939.280000
621.810000	341.780000	899.410000
613.820000	345.070000	859.410000
607.750000	348.070000	819.220000
602.750000	351.790000	781.020000
598.310000	356.510000	740.680000
595.320000	361.190000	700.140000
594.560000	364.750000	659.350000
594.020000	369.670000	618.730000
594.590000	374.730000	578.120000
597.070000	378.590000	537.480000
598.960000	384.770000	497.830000
603.900000	387.690000	457.550000
609.200000	391.390000	417.110000
614.210000	397.120000	376.870000
619.650000	403.680000	336.820000
625.990000	412.570000	297.420000
631.170000	420.330000	257.560000
633.120000	427.440000	217.340000
629.450000	428.410000	176.760000
617.380000	421.470000	138.650000
604.250000	419.840000	101.490000
469.720000	266.420000	1102.300000
471.650000	288.770000	1064.900000
469.280000	303.200000	1023.600000
464.120000	309.870000	983.090000
457.370000	317.870000	940.160000
448.920000	326.530000	897.820000
441.250000	334.100000	855.060000
433.660000	336.490000	811.620000
427.450000	340.050000	768.020000
422.520000	343.440000	724.250000
419.090000	346.520000	680.350000
417.750000	350.110000	636.400000
418.950000	355.100000	592.600000
422.110000	358.310000	548.690000
428.140000	361.350000	505.050000
437.290000	366.160000	462.140000
450.270000	370.520000	420.250000
464.230000	377.310000	379.190000
478.910000	379.970000	338.880000
492.000000	393.050000	299.610000
506.590000	402.200000	259.010000
521.640000	411.320000	218.530000
538.290000	415.250000	178.030000
541.760000	396.720000	139.340000
529.210000	378.990000	101.480000
543.760000	397.020000	66.830000
