	start_radius	end_radius	length	twist	curve_x	curve_y
0	2.7821104764875493	0.1786609838275249	17.36745981467611	-0.5574034479942984	0.7924651027461346	-1.297385933030982
1	2.7636804195143108	0.21055581091604547	18.253714752560914	-0.4122851834875354	0.864918895283239	-1.5116495362374134
2	2.7367916243848813	0.19505861170704192	15.643272947060115	-0.3069924104178255	0.9372602206010643	-1.160966671524591
3	2.7088725521133203	0.2552466353749125	15.913170874239434	-0.37023190633282604	0.7395864259851295	-1.6255002960679146
4	2.7693910471122822	0.22483381568468183	17.842977961419106	0.09146431739368066	1.1954621439159685	-1.3642268372691622
5	2.6748762479562953	0.35741111560130656	19.501514538519118	-0.5343509621979456	-0.75951850034831	-2.387043226438298
6	3.101156103118725	0.23757886485465043	14.305215333856626	0.14608984730988722	-0.1480859202417707	-2.773810944420174
7	2.8305404359724062	0.169594062079983	16.95229687059503	-0.39525567644751963	-1.668918193871931	-1.7512912922162238
8	3.0303478242021638	0.17566453509680102	18.959682511355997	-0.8441598100157701	0.21635821945012773	-0.9333131132053066
9	3.320245424506931	0.32169558840353285	16.560203626508198	-0.56633174935006	0.22413705698727973	-0.5789993299308891
10	2.778943209974523	0.19474535737429338	17.70329238047337	-0.47061048715934994	0.783599713277183	-1.564776713866067
11	2.731389077597566	0.22004923954468938	15.9170279637441	-0.4320695690313851	0.6867795934540445	-1.284376051087069
12	2.826741960782277	0.1908807960567676	16.851841927122386	-0.5932030589650712	0.6786105749746423	-1.4970974693483174
13	2.808833902056826	0.1994503771487075	17.327174859824595	-0.36178885613006734	0.7508037803126824	-1.4593636412723305
14	2.8569729224704927	0.21900815683582345	17.65014850947676	-0.34244828192517773	0.4900163168519027	-1.5816329714264405
15	2.882963115135898	0.23887595650159327	17.730750104673017	-0.2825699733448713	0.5065017577693968	-1.1965018407000092
16	3.0053059820443577	0.22679196538906865	17.56227842189658	-0.2597116063434386	0.5072967831015962	-1.1745707871733309
17	2.90804156339493	0.22398249870525172	17.291533686729046	-0.3271996509413259	0.3894486684887277	-1.204486934393668
18	2.9203084837133577	0.23762527314592016	17.597735598810484	-0.11081975579163722	0.512580059866939	-1.0139017124662408
