	start_radius	end_radius	length	twist	curve_x	curve_y
0	3.2395779859003544	0.045666447420383616	21.438137473694336	1.306367989020012	-1.6667460715069569	2.020446419035491
1	3.6386818383287762	0.2172527482464769	8.045274276736643	1.4574883694428182	-0.5336204351077996	2.829157654795418
2	3.4546752356239443	0.23614648129838148	14.030565329490898	-1.5282365929619512	-0.1170182760592408	0.8586965011617875
3	3.3854418680932525	0.19806581864644976	13.943235518457914	-0.21733555733768173	0.1842457798630614	1.7166044418578128
4	3.6026604200166776	0.15742579304277335	15.1545117044896	-0.9997780159843778	0.5659678620631033	1.3875736886148533
5	3.578294678178629	0.23841547870638485	14.981508626375193	-1.0838697998762412	-0.7213763021013195	1.1493029877743106
6	3.0344617380274235	0.3298202357298058	11.20457666425551	0.03650702137817774	-0.1746283429542727	1.2482685782443952
7	3.2044116897564194	0.24323631661857248	15.07720925558568	-1.0946751739741103	-0.8249453551018491	0.9399563062855486
8	3.339005413071735	0.26813204133761187	12.617858505992865	-0.5513163184822005	-0.22322273974574203	0.03429402570863063
9	3.695465310486036	0.09288559030734961	8.923923808852315	-2.4620776730367746	0.04167298654575147	1.1013277672295267
10	3.350852554774791	0.2227228543257728	17.224572128562567	-0.702150597587242	0.1385289263127738	0.7910080970134565
11	3.412689713088547	0.21910737878213066	14.99877131222321	-0.8317715141069985	-0.0010439981369086415	1.2642343478663212
12	3.504660350252662	0.21196256551388037	15.298897707336408	-1.0166246783725321	0.498313929732378	1.1059337925878847
13	3.4337526367529376	0.19659955050155026	14.790470799254136	-0.6149413867336095	0.3546599833505185	0.9065167313344545
14	3.3571521994971687	0.2848582913895956	13.422959732575723	-0.5200686098000575	-0.5228059634069738	0.2766960601629087
15	3.2133020238786325	0.30343742406383656	13.459219224250013	-0.907670714729618	-0.07886186980857059	0.9289668594029661
16	3.244267987738495	0.2933088345716315	14.016545325152501	-1.1176471165187183	-0.19056537753932545	0.5945954679079931
17	3.3575007842747926	0.27676026383688757	14.316055244977864	-1.4565923613396263	-1.0158035599154673	1.1529593579213877
18	3.3702880946340943	0.2511585380832029	15.825376642904798	-1.0440969654709389	-0.18972492685923353	0.9725155010264006
