	start_radius	end_radius	length	twist	curve_x	curve_y
0	2.914368571995663	0.32201639794839837	15.544908994766953	-1.7036368961103523	-2.5778748858530998	1.760860447241816
1	2.6924396713189735	0.1515970235997531	22.312708530588004	-1.4975098290046547	-0.9633681024296243	0.3324416079110812
2	2.622808563266356	0.2657766774930751	21.485244235951004	-1.381089098290223	-1.4584763251984803	0.011723936321531792
3	2.803240272390778	0.18845637424267542	18.690454783184535	-1.1899533165472955	-1.7682653124268666	-0.2786419693478855
4	3.4853014280345738	0.48259146911256023	20.531397101200923	-0.7210902738676408	-2.2683999203901024	2.022363399540839
5	2.7543653678692306	0.2863345684556577	28.197364500647733	-1.1919104850258049	-1.6704573480037335	-0.7798676720939621
6	2.206575944628795	0.11974271953584498	30.187966050762128	-4.4442139587575085	-2.140534822877343	-0.0910307381920033
7	3.3356950600403885	0.46139154552823486	19.48243271971492	-1.1771140737088035	-1.8828871966661946	1.1915372189785174
8	3.0345906847934163	0.3252290782916192	23.25429858022605	-1.0769597926104708	-3.543695116705326	0.5639029187054989
9	2.815785111340583	0.36210764594574707	16.231166842347747	-3.9101856716594474	-2.4809987841643846	-0.3412006301149585
10	2.7343789858525374	0.2136124133928782	17.979452910350556	-1.6075024703725742	-1.740953417728632	-0.3066771754153864
11	2.68102792725992	0.20788913347424953	20.313473438040592	-1.4190730675416292	-1.5444668090262057	-0.41161847973633986
12	2.629385932102097	0.2741299858993374	20.898742633130226	-1.1569729167092406	-1.7220285012629817	0.15794631692496203
13	2.8665335099530607	0.2513220538156411	22.11998597439593	-2.0750774930032945	-2.4523132579164177	-0.1807462599892171
14	2.783682584127665	0.21128843450557833	20.878682470234747	-1.4003590007559577	-2.0323604745944697	-0.01805949658150413
15	3.095453217517757	0.39837538332119227	22.727088373084896	-1.8977269642579058	-1.8812085336145525	0.5217132337304411
16	3.058477280064047	0.32621510721098235	22.579601838022203	-2.387075500628198	-2.526125120608987	0.48545167066124584
17	2.867714287057518	0.30266275701289314	21.15640703244592	-1.9108273327714391	-1.7006005023438981	0.39422530768614683
18	2.8236865487712843	0.2794934200531124	21.29612503825284	-1.4407408730977227	-1.9057740245315713	0.26460024242008456
