	start_radius	end_radius	length	twist	curve_x	curve_y
0	2.629026496422587	0.6134459615240568	15.07426902231477	0.21533841969411216	0.026606733803381077	-1.6873353301106553
1	2.4775877949283833	0.1508908853935066	10.796716974590279	1.4175020671960348	0.8474979604891286	-0.7389685644253807
2	2.4194424960990273	0.3295979615941194	16.228263896443025	-0.5107224008289513	1.0691435828158804	-0.3999732257554811
3	2.9299051261083098	0.4377781777033342	16.662598947311846	-0.9580964912814887	0.5830280332728336	-0.12548749045041113
4	2.9034885682635743	0.39802734517826177	18.39572426422703	-3.4338652895332187	1.9120671601193113	-0.9829522070002888
5	2.379652537645237	0.3069352239723469	14.356952237122005	-2.779652045026218	1.8997992337633098	0.35567022758863015
6	2.6395409660185303	0.3890045424993289	17.722922428637734	-1.0556193894465096	-0.7844600600138992	-0.36042239038521606
7	2.6059144268658128	0.4130785947201705	15.156423271376234	-1.0608873631636873	0.7297756397713466	-0.7496567225156942
8	2.665994950940692	0.3174256648811342	13.688435118366819	-1.3189307252147136	1.5157606630486824	-1.126750179656065
9	2.4700534448845692	0.38859883353775476	13.32005671406565	-1.2683722853254633	1.2697772433255607	-0.7382600444528161
10	2.6324238801664426	0.3086885574116602	18.028837147462266	-0.32413562218476566	1.0267791379497833	-0.9082078184606363
11	2.679180045839381	0.35821811419533756	14.687761416796508	-0.9865738576949399	1.1742567980016985	-0.4124910309006131
12	2.734550626366321	0.3672289530734544	15.63846586091621	-1.2330868372286705	1.0115278780560355	-0.26930432771667423
13	2.5644217108797887	0.3717261614972347	16.897436838926946	-1.0174872194126676	0.42138889071526997	-0.38861449055642094
14	2.460752981741166	0.3845786051414598	14.059953346837741	-1.1634454934676974	1.2780306256478904	-0.5461996134836922
15	2.6290260149509277	0.3905594152928414	15.884971130888358	-1.3236112680915337	0.7079313221323779	-0.636369410424236
16	2.602120232894948	0.35360151256916983	17.128771972479246	-1.1968753059867552	0.6218820280793842	-0.40684267185379946
17	2.6324777836075244	0.3723494767302985	17.09474393539916	-0.9184811125801016	0.504675534122238	0.19726600147518564
18	2.71575998960822	0.29680507133650713	17.72893092482782	-0.35820505225625043	0.750956011554854	-0.4637156833654193
