	start_radius	end_radius	length	twist	curve_x	curve_y
0	3.3584745293982174	0.31574175570867535	13.795614981014266	-0.7050379014423473	-0.02856035848699867	-1.7419320888433543
1	3.2724880054694006	0.30266514496105545	16.05050335512953	-0.5342494819383057	-0.4137750439632568	-0.18360585702114196
2	3.3214397320979065	0.3730685588802387	14.41599075828838	-0.7229603817894903	-0.47416722316460835	-0.5473259611207374
3	2.352486339427943	0.29486261036708017	8.406580900354838	-0.4187725863236136	-1.2496283039243583	-3.90346450496548
4	2.750033466921613	0.4320201306818565	12.140974595442083	1.4891579551128398	0.30633234782837593	-1.3304071276846345
5	2.7119852576708094	0.4954237107957612	12.017221993743627	1.0325258873262557	0.12332860456744621	-2.554464679215705
6	3.1688441340614557	0.5172051651888327	4.702425563478777	0.8069272439240418	0.3627388872330052	-1.0879249145325156
7	2.3614969447932674	0.3843460733895376	8.671823101906805	0.3322926149654124	0.25671251066017536	-0.4338711449342839
8	2.5321733410365352	0.44619688577491773	14.943312196341516	0.28264721577348406	1.2992854567902699	0.7720903098916929
9	2.7674807640045898	0.47651526165522634	14.296573903810355	0.5355574922314419	0.6034802317528711	-2.3478581722134386
10	3.3902510232829526	0.34092697593384835	16.48030016581833	-0.40548507896379254	-0.40336038868105295	-0.7081847660056889
11	3.1889761422074567	0.36978539168364755	14.6769069612352	-0.6955828247487597	-0.2711092758743331	-0.9695751083541013
12	2.7864906591830536	0.4325986259766286	13.019783259846573	1.489030870795903	0.2662280914564071	-1.6485038725968542
13	2.75244066376397	0.43554426711068367	13.606335362895566	0.6337393206199078	0.23649262254155787	-1.7646216318365764
14	2.931318356625038	0.4368004131115499	15.231436117415967	-0.09807355545671359	0.04986653278813624	-0.7368691675657502
15	2.7657202502792004	0.36972418931050505	9.623861313022408	1.0375136154454419	0.19648573378118395	-0.6918766002232013
16	2.76900638533461	0.3832067317645673	14.33658459355403	-0.15681990062975054	0.3267286520123962	-0.6885198531913308
17	2.747151612348723	0.40804706200040564	12.363045183410941	0.27706491714125103	0.677869659562675	-0.3561226750775428
18	2.9023974200505753	0.4252928171830133	13.253875350342526	0.28257303887012564	0.6261149807820798	-0.07317990806387999
